"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"EX_MGlcn39__rl_e","released mucin-type O-glycan No 39 exchange","MGlcn39__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn3__rl_e","released mucin-type O-glycan No 3 exchange","MGlcn3__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn4_e","mucin-type O-glycan No 4 exchange","MGlcn4_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn42_e","mucin-type O-glycan No 42 exchange","MGlcn42_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn42__rl_e","released mucin-type O-glycan No 42 exchange","MGlcn42__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn45_e","mucin-type O-glycan No 45 exchange","MGlcn45_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn45__rl_e","released mucin-type O-glycan No 45 exchange","MGlcn45__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn46_e","mucin-type O-glycan No 46 exchange","MGlcn46_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn46__rl_e","released mucin-type O-glycan No 46 exchange","MGlcn46__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn48_e","mucin-type O-glycan No 48 exchange","MGlcn48_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn48__rl_e","released mucin-type O-glycan No 48 exchange","MGlcn48__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn4__rl_e","released mucin-type O-glycan No 4 exchange","MGlcn4__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn5_e","mucin-type O-glycan No 5 exchange","MGlcn5_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn51_e","mucin-type O-glycan No 51 exchange","MGlcn51_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn51__rl_e","released mucin-type O-glycan No 51 exchange","MGlcn51__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn53_e","mucin-type O-glycan No 53 exchange","MGlcn53_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn53__rl_e","released mucin-type O-glycan No 53 exchange","MGlcn53__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn55_e","mucin-type O-glycan No 55 exchange","MGlcn55_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn55__rl_e","released mucin-type O-glycan No 55 exchange","MGlcn55__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn56_e","mucin-type O-glycan No 56 exchange","MGlcn56_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn56__rl_e","released mucin-type O-glycan No 56 exchange","MGlcn56__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn57_e","mucin-type O-glycan No 57 exchange","MGlcn57_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn57__rl_e","released mucin-type O-glycan No 57 exchange","MGlcn57__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn58_e","mucin-type O-glycan No 58 exchange","MGlcn58_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn58__rl_e","released mucin-type O-glycan No 58 exchange","MGlcn58__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn5__rl_e","released mucin-type O-glycan No 5 exchange","MGlcn5__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn6_e","mucin-type O-glycan No 6 exchange","MGlcn6_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn61_e","mucin-type O-glycan No 61 exchange","MGlcn61_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn61__rl_e","released mucin-type O-glycan No 61 exchange","MGlcn61__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn64_e","mucin-type O-glycan No 64 exchange","MGlcn64_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn64__rl_e","released mucin-type O-glycan No 64 exchange","MGlcn64__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn65_e","mucin-type O-glycan No 65 exchange","MGlcn65_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn65__rl_e","released mucin-type O-glycan No 65 exchange","MGlcn65__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn66_e","mucin-type O-glycan No 66 exchange","MGlcn66_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn66__rl_e","released mucin-type O-glycan No 66 exchange","MGlcn66__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn68_e","mucin-type O-glycan No 68 exchange","MGlcn68_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn68__rl_e","released mucin-type O-glycan No 68 exchange","MGlcn68__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn69_e","mucin-type O-glycan No 69 exchange","MGlcn69_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn69__rl_e","released mucin-type O-glycan No 69 exchange","MGlcn69__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn6__rl_e","released mucin-type O-glycan No 6 exchange","MGlcn6__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn70_e","mucin-type O-glycan No 70 exchange","MGlcn70_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn70__rl_e","released mucin-type O-glycan No 70 exchange","MGlcn70__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn71_e","mucin-type O-glycan No 71 exchange","MGlcn71_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn71__rl_e","released mucin-type O-glycan No 71 exchange","MGlcn71__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn72_e","mucin-type O-glycan No 72 exchange","MGlcn72_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn72__rl_e","released mucin-type O-glycan No 72 exchange","MGlcn72__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn74_e","mucin-type O-glycan No 74 exchange","MGlcn74_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn74__rl_e","released mucin-type O-glycan No 74 exchange","MGlcn74__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn75_e","mucin-type O-glycan No 75 exchange","MGlcn75_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn75__rl_e","released mucin-type O-glycan No 75 exchange","MGlcn75__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn77_e","mucin-type O-glycan No 77 exchange","MGlcn77_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn77__rl_e","released mucin-type O-glycan No 77 exchange","MGlcn77__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn78_e","mucin-type O-glycan No 78 exchange","MGlcn78_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn78__rl_e","released mucin-type O-glycan No 78 exchange","MGlcn78__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn79_e","mucin-type O-glycan No 79 exchange","MGlcn79_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn79__rl_e","released mucin-type O-glycan No 79 exchange","MGlcn79__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn80_e","mucin-type O-glycan No 80 exchange","MGlcn80_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn80__rl_e","released mucin-type O-glycan No 80 exchange","MGlcn80__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn81_e","mucin-type O-glycan No 81 exchange","MGlcn81_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn81__rl_e","released mucin-type O-glycan No 81 exchange","MGlcn81__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn82_e","mucin-type O-glycan No 82 exchange","MGlcn82_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn82__rl_e","released mucin-type O-glycan No 82 exchange","MGlcn82__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn83_e","mucin-type O-glycan No 83 exchange","MGlcn83_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn83__rl_e","released mucin-type O-glycan No 83 exchange","MGlcn83__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn84_e","mucin-type O-glycan No 84 exchange","MGlcn84_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn84__rl_e","released mucin-type O-glycan No 84 exchange","MGlcn84__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn85_e","mucin-type O-glycan No 85 exchange","MGlcn85_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn85__rl_e","released mucin-type O-glycan No 85 exchange","MGlcn85__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn90_e","mucin-type O-glycan No 90 exchange","MGlcn90_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn90__rl_e","released mucin-type O-glycan No 90 exchange","MGlcn90__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn91_e","mucin-type O-glycan No 91 exchange","MGlcn91_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn91__rl_e","released mucin-type O-glycan No 91 exchange","MGlcn91__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn92_e","mucin-type O-glycan No 92 exchange","MGlcn92_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn92__rl_e","released mucin-type O-glycan No 92 exchange","MGlcn92__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn93_e","mucin-type O-glycan No 93 exchange","MGlcn93_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn93__rl_e","released mucin-type O-glycan No 93 exchange","MGlcn93__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn94_e","mucin-type O-glycan No 94 exchange","MGlcn94_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn94__rl_e","released mucin-type O-glycan No 94 exchange","MGlcn94__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn95_e","mucin-type O-glycan No 95 exchange","MGlcn95_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn95__rl_e","released mucin-type O-glycan No 95 exchange","MGlcn95__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn96_e","mucin-type O-glycan No 96 exchange","MGlcn96_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn96__rl_e","released mucin-type O-glycan No 96 exchange","MGlcn96__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn97_e","mucin-type O-glycan No 97 exchange","MGlcn97_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn97__rl_e","released mucin-type O-glycan No 97 exchange","MGlcn97__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn98_e","mucin-type O-glycan No 98 exchange","MGlcn98_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn98__rl_e","released mucin-type O-glycan No 98 exchange","MGlcn98__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn99_e","mucin-type O-glycan No 99 exchange","MGlcn99_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_MGlcn99__rl_e","released mucin-type O-glycan No 99 exchange","MGlcn99__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_T__antigen_e","T antigen (core 1) exchange","T__antigen_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_Tn__antigen_e","Tn_antigen (mucin O-glycan) exchange","Tn__antigen_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_ac_e","Acetate exchange","ac_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_acald_e","Acetaldehyde exchange","acald_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_acgal_e","N-acetylgalactosamine exchange","acgal_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_acgam_e","N-Acetyl-D-glucosamine exchange","acgam_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_acnam2a6agal_e","Alpha-2,6-N-acetylneuraminate-N-acetylgalactosamine exchange","acnam2a6agal_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_agam1b3agal_e","Beta-1,3-N-acetylglucosamine-N-acetylgalactosamine exchange","agam1b3agal_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_agam1b6agal_e","Beta-1,6-N-acetylglucosamine-N-acetylgalactosamine exchange","agam1b6agal_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_akg_e","2-Oxoglutarate exchange","akg_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_ala__D_e","D-Alanine exchange","ala__D_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_ala__L_e","exchange reaction for L-alanine","ala__L_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alaasp_e","L-alanyl-L-aspartate exchange","alaasp_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alagln_e","L-alanyl-L-glutamine exchange","alagln_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alaglu_e","L-alanyl-L-glutamate exchange","alaglu_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alagly_e","L-alanylglycine exchange","alagly_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alahis_e","L-alanyl-L-histidine exchange","alahis_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alaleu_e","L-alanyl-L-leucine exchange","alaleu_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alathr_e","L-alanyl-L-threonine exchange","alathr_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_alltn_e","Allantoin exchange","alltn_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_arab__L_e","L-Arabinose exchange","arab__L_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_arbt_e","Arbutin exchange","arbt_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_asn__L_e","exchange reaction for L-asparagine","asn__L_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_asp__L_e","L-Aspartate exchange","asp__L_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_biomass_e","EX Biomass c0","biomass_c <=>",-1000,1000,0,"Exchange/demand reaction","boundary","sink","",FALSE
"EX_btn_e","Biotin exchange","btn_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_butso3_e","butanesulfonate exchange","butso3_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_ca2_e","Calcium exchange","ca2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cd2_e","Cadmium exchange","cd2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cellb_e","Cellobiose exchange","cellb_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cgly_e","Cys-Gly exchange","cgly_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_chol_e","exchange reaction for Choline","chol_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cholate_e","exchange reaction for cholate","cholate_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_chols_e","Choline sulfate exchange","chols_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cit_e","Citrate exchange","cit_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cl_e","exchange reaction for Chloride","cl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_co2_e","CO2 exchange","co2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cobalt2_e","Co2+ exchange","cobalt2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_core2_e","Core2 (mucin O-glycan) exchange","core2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_core2__rl_e","released Core 2 exchange","core2__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_core3_e","Core3 (mucin O-glycan) exchange","core3_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_core6_e","Core6 (mucin O-glycan) exchange","core6_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_core8_e","Core 8 exchange","core8_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_crn_e","exchange reaction for L-Carnitine","crn_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_csn_e","Cytosine exchange","csn_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cu2_e","Cu2+ exchange","cu2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_cys__L_e","exchange reaction for L-cysteine","cys__L_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_ddca_e","laurate exchange","ddca_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_dextrin_e","Dextrin exchange","dextrin_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_dgchol_e","Chenodeoxyglycocholate exchange","dgchol_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_drib_e","Deoxyribose exchange","drib_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_ethso3_e","ethanesulfonate exchange","ethso3_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_etoh_e","Ethanol exchange","etoh_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_f1a_e","F1alpha (mucin O-glycan) exchange","f1a_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_f1a__rl_e","released F1alpha antigen exchange","f1a__rl_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_fe2_e","EX_fe2(u)","fe2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_fe3_e","Fe3+ exchange","fe3_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_fol_e","exchange reaction for Folate","fol_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_for_e","Formate exchange","for_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_fru_e","exchange reaction for D-Fructose","fru_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_gal_e","exchange reaction for D-Galactose","gal_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_gal1a3acgal_e","Alpha-1,3-Galactose-N-acetylgalactosamine exchange","gal1a3acgal_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_gal1b3acgal_e","Beta-1,3-Galactose-N-acetylgalactosamine exchange","gal1b3acgal_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_galt_e","Galactitol exchange","galt_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_gchola_e","Glycocholate exchange","gchola_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glc__D_e","D-Glucose exchange","glc__D_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glcn_e","D-Gluconate exchange","glcn_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_gln__L_e","exchange reaction for L-glutamine","gln__L_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glu__L_e","L-Glutamate exchange","glu__L_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_gly_e","exchange reaction for Glycine","gly_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyasn_e","Glycyl-L-asparagine exchange","glyasn_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyasp_e","Glycyl-L-aspartate exchange","glyasp_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyb_e","Glycine betaine exchange","glyb_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyc_e","Glycerol exchange","glyc_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyc3p_e","Ex_glyc3p[e]","glyc3p_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glycys_e","Gly-Cys exchange reaction","glycys_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glygln_e","Glycyl-L-glutamine exchange","glygln_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyglu_e","Glycyl-L-glutamate exchange","glyglu_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyleu_e","Glycylleucine exchange","glyleu_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glymet_e","Glycyl-L-methionine exchange","glymet_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glyphe_e","exchange reaction for glycylphenylalaine","glyphe_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glypro_e","Glycylproline exchange","glypro_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_glytyr_e","Glycyl-L-tyrosine exchange","glytyr_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_h_e","exchange reaction for proton","h_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_h2_e","H2 exchange","h2_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_h2o_e","H2O exchange","h2o_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","exchange_reaction",TRUE
"EX_hdca_e","Hexadecanoate (n-C16:0) exchange","hdca_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
"EX_hexs_e","Hexanesulfonate exchange","hexs_e <=>",-1000,1000,0,"Exchange/demand reaction","boundary","exchange","",FALSE
